SKU,Product Name,Category,Brand,Cost Price
15.208.0070,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.1000ml, Soc.CN 29/32, Soc.SN 14/23",Non Volumetric Glassware,1,315.65
15.208.0071,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.1000ml, Soc.CN 34/35, Soc.SN 14/23",Non Volumetric Glassware,1,318.65
15.208.0072,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.1000ml, Soc.CN 34/35, Soc.SN 19/26",Non Volumetric Glassware,1,320.55
15.208.0073,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.2000ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,1,559.70
15.208.0074,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.2000ml, Soc.CN 24/29, Soc.SN 24/29",Non Volumetric Glassware,1,510.95
15.208.0075,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.2000ml, Soc.CN 34/35, Soc.SN 19/26",Non Volumetric Glassware,1,505.32
15.208.0080,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.2000ml, Soc.CN 34/35, Soc.SN 24/29",Non Volumetric Glassware,1,526.28
15.208.0085,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.3000ml, Soc.CN 24/29, Soc.SN 14/23",Non Volumetric Glassware,1,0.00
15.208.0090,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.3000ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,1,0.00
15.208.0095,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.3000ml, Soc.CN 24/29, Soc.SN 24/29",Non Volumetric Glassware,1,0.00
15.208.0100,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.3000ml, Soc.CN 34/35, Soc.SN 14/23",Non Volumetric Glassware,1,0.00
15.208.0105,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.3000ml, Soc.CN 34/35, Soc.SN 19/26",Non Volumetric Glassware,1,0.00
15.208.0110,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.3000ml, Soc.CN 34/35, Soc.SN 24/29",Non Volumetric Glassware,1,0.00
15.208.0115,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 24/29, Soc.SN 14/23",Non Volumetric Glassware,1,1800.57
15.208.0120,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,1,1800.57
15.208.0125,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 24/29, Soc.SN 24/29",Non Volumetric Glassware,1,1800.57
15.208.0130,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 34/35, Soc.SN 14/23",Non Volumetric Glassware,1,1800.57
15.208.0135,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 34/35, Soc.SN 19/26",Non Volumetric Glassware,1,1800.57
15.208.0140,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 34/35, Soc.SN 24/29",Non Volumetric Glassware,1,1800.57
15.208.0145,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 40/38, Soc.SN 14/23",Non Volumetric Glassware,1,1800.57
15.208.0150,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 40/38, Soc.SN 19/26",Non Volumetric Glassware,1,1800.57
15.208.0155,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.5000ml, Soc.CN 40/38, Soc.SN 24/29",Non Volumetric Glassware,1,1800.57
15.208.0160,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.10000ml, Soc.CN 50/42, Soc.SN 19/26",Non Volumetric Glassware,1,3537.87
15.208.0165,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.10000ml, Soc.CN 50/42, Soc.SN 24/29",Non Volumetric Glassware,1,3537.87
15.208.0170,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.10000ml, Soc.CN 50/42, Soc.SN 34/35",Non Volumetric Glassware,1,3537.87
15.208.0175,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.10000ml, Soc.CN 55/44, Soc.SN 19/26",Non Volumetric Glassware,1,3537.87
15.208.0180,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.10000ml, Soc.CN 55/44, Soc.SN 24/29",Non Volumetric Glassware,1,3537.87
15.208.0185,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.10000ml, Soc.CN 55/44, Soc.SN 34/35",Non Volumetric Glassware,1,3537.87
15.208.0190,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.20000ml, Soc.CN 50/42, Soc.SN 19/26",Non Volumetric Glassware,1,6323.68
15.208.0195,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.20000ml, Soc.CN 50/42, Soc.SN 24/29",Non Volumetric Glassware,1,6323.68
15.208.0200,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.20000ml, Soc.CN 50/42, Soc.SN 34/35",Non Volumetric Glassware,1,6323.68
15.208.0205,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.20000ml, Soc.CN 55/44, Soc.SN 19/26",Non Volumetric Glassware,1,6323.68
15.208.0210,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.20000ml, Soc.CN 55/44, Soc.SN 24/29",Non Volumetric Glassware,1,6323.68
15.208.0215,"Flask Round Bottom, Two Necks (Side neck at Angle), Cap.20000ml, Soc.CN 55/44, Soc.SN 34/35",Non Volumetric Glassware,1,6323.68
15.210.0020,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.50ml, Soc.CN 24/29, Soc.SN 14/23",Non Volumetric Glassware,2,120.57
15.210.0025,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.50ml, Soc.CN 29/32, Soc.SN 14/23",Non Volumetric Glassware,2,120.57
15.210.0030,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.100ml, Soc.CN 24/29, Soc.SN 14/23",Non Volumetric Glassware,2,129.19
15.210.0035,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.100ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,2,131.08
15.210.0040,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.100ml, Soc.CN 29/32, Soc.SN 14/23",Non Volumetric Glassware,2,130.71
15.210.0045,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.250ml, Soc.CN 24/29, Soc.SN 14/23",Non Volumetric Glassware,1,165.99
15.210.0050,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.250ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,1,167.88
15.210.0055,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.250ml, Soc.CN 29/32, Soc.SN 14/23",Non Volumetric Glassware,1,165.99
15.210.0060,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.500ml, Soc.CN 24/29, Soc.SN 14/23",Non Volumetric Glassware,1,230.19
15.210.0065,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.500ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,1,232.08
15.210.0070,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.500ml, Soc.CN 29/32, Soc.SN 14/23",Non Volumetric Glassware,1,230.19
15.210.0075,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.1000ml, Soc.CN 24/29, Soc.SN 14/23",Non Volumetric Glassware,1,329.15
15.210.0080,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.1000ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,1,331.04
15.210.0085,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.1000ml, Soc.CN 29/32, Soc.SN 14/23",Non Volumetric Glassware,1,330.66
15.210.0100,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.2000ml, Soc.CN 24/29, Soc.SN 19/26",Non Volumetric Glassware,1,520.04
15.210.0110,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.2000ml, Soc.CN 34/35, Soc.SN 19/26",Non Volumetric Glassware,1,535.35
15.210.0140,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.3000ml, Soc.CN 34/35, Soc.SN 19/26",Non Volumetric Glassware,1,768.97
15.210.0145,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.3000ml, Soc.CN 34/35, Soc.SN 24/29",Non Volumetric Glassware,1,774.90
15.210.0170,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.5000ml, Soc.CN 34/35, Soc.SN 19/26",Non Volumetric Glassware,1,1706.87
15.210.0175,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.5000ml, Soc.CN 34/35, Soc.SN 24/29",Non Volumetric Glassware,1,1706.87
15.210.0215,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.10000ml, Soc.CN 55/44, Soc.SN 24/29",Non Volumetric Glassware,1,3537.87
15.210.0245,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.20000ml, Soc.CN 55/44, Soc.SN 24/29",Non Volumetric Glassware,1,6323.68
15.210.0250,"Flask Round Bottom, Two Necks (Side Neck Parallel), Cap.20000ml, Soc.CN 55/44, Soc.SN 34/35",Non Volumetric Glassware,1,6323.68
15.212.0002,"Flask Round Bottom, Three Necks At Angle, Cap.50ml, CS 19/26, SS 14/23",Non Volumetric Glassware,2,150.57
15.212.0003,"Flask Round Bottom, Three Necks At Angle, Cap.50ml, CS 24/29, SS 19/26",Non Volumetric Glassware,2,155.88
15.212.0005,"Flask Round Bottom, Three Necks At Angle, Cap.100ml, CS 19/26, SS 14/23",Non Volumetric Glassware,2,159.96
15.212.0010,"Flask Round Bottom, Three Necks At Angle, Cap.100ml, CS 24/29, SS 14/23",Non Volumetric Glassware,2,159.96
15.212.0015,"Flask Round Bottom, Three Necks At Angle, Cap.100ml, CS 24/29, SS 19/26",Non Volumetric Glassware,2,163.75
15.212.0020,"Flask Round Bottom, Three Necks At Angle, Cap.100ml, CS 29/32, SS 14/23",Non Volumetric Glassware,2,161.48
15.212.0025,"Flask Round Bottom, Three Necks At Angle, Cap.250ml, CS 19/26, SS 19/26",Non Volumetric Glassware,1,206.95
15.212.0030,"Flask Round Bottom, Three Necks At Angle, Cap.250ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,204.67
15.212.0035,"Flask Round Bottom, Three Necks At Angle, Cap.250ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,208.47
15.212.0040,"Flask Round Bottom, Three Necks At Angle, Cap.250ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,204.67
15.212.0045,"Flask Round Bottom, Three Necks At Angle, Cap.250ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,208.47
15.212.0050,"Flask Round Bottom, Three Necks At Angle, Cap.250ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,237.97
15.212.0055,"Flask Round Bottom, Three Necks At Angle, Cap.500ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,273.74
15.212.0060,"Flask Round Bottom, Three Necks At Angle, Cap.500ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,277.54
15.212.0065,"Flask Round Bottom, Three Necks At Angle, Cap.500ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,273.74
15.212.0070,"Flask Round Bottom, Three Necks At Angle, Cap.500ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,277.54
15.212.0075,"Flask Round Bottom, Three Necks At Angle, Cap.500ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,307.04
15.212.0080,"Flask Round Bottom, Three Necks At Angle, Cap.1000ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,363.88
15.212.0085,"Flask Round Bottom, Three Necks At Angle, Cap.1000ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,373.66
15.212.0090,"Flask Round Bottom, Three Necks At Angle, Cap.1000ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,382.11
15.212.0095,"Flask Round Bottom, Three Necks At Angle, Cap.1000ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,384.00
15.212.0100,"Flask Round Bottom, Three Necks At Angle, Cap.1000ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,398.76
15.212.0102,"Flask Round Bottom, Three Necks At Angle, Cap.1000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,489.49
15.212.0105,"Flask Round Bottom, Three Necks At Angle, Cap.2000ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,583.41
15.212.0110,"Flask Round Bottom, Three Necks At Angle, Cap.2000ml, CS 29/32, SS 24/29",Non Volumetric Glassware,1,611.98
15.212.0115,"Flask Round Bottom, Three Necks At Angle, Cap.2000ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,620.80
15.212.0125,"Flask Round Bottom, Three Necks At Angle, Cap.2000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,612.38
15.212.0130,"Flask Round Bottom, Three Necks At Angle, Cap.2000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,618.32
15.212.0135,"Flask Round Bottom, Three Necks At Angle, Cap.3000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,1631.57
15.212.0140,"Flask Round Bottom, Three Necks At Angle, Cap.3000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,1631.57
15.212.0145,"Flask Round Bottom, Three Necks At Angle, Cap.5000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,2266.38
15.212.0165,"Flask Round Bottom, Three Necks At Angle, Cap.5000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,2266.38
15.212.0205,"Flask Round Bottom, Three Necks At Angle, Cap.10000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,3620.19
15.212.0250,"Flask Round Bottom, Three Necks At Angle, Cap.20000ml, CS 55/44, SS 24/29",Non Volumetric Glassware,1,6922.54
15.216.0003,"Flask Round Bottom, Three Necks Parallel, Cap.100ml, CS 24/29, SS 14/23",Non Volumetric Glassware,2,175.76
15.216.0004,"Flask Round Bottom, Three Necks Parallel, Cap.250ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,200.10
15.216.0005,"Flask Round Bottom, Three Necks Parallel, Cap.250ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,200.80
15.216.0010,"Flask Round Bottom, Three Necks Parallel, Cap.250ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,197.23
15.216.0015,"Flask Round Bottom, Three Necks Parallel, Cap.250ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,228.63
15.216.0017,"Flask Round Bottom, Three Necks Parallel, Cap.500ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,263.59
15.216.0020,"Flask Round Bottom, Three Necks Parallel, Cap.500ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,267.17
15.216.0025,"Flask Round Bottom, Three Necks Parallel, Cap.500ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,263.59
15.216.0030,"Flask Round Bottom, Three Necks Parallel, Cap.500ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,267.17
15.216.0035,"Flask Round Bottom, Three Necks Parallel, Cap.500ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,295.00
15.216.0037,"Flask Round Bottom, Three Necks Parallel, Cap.1000ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,350.48
15.216.0040,"Flask Round Bottom, Three Necks Parallel, Cap.1000ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,354.05
15.216.0045,"Flask Round Bottom, Three Necks Parallel, Cap.1000ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,355.49
15.216.0050,"Flask Round Bottom, Three Necks Parallel, Cap.1000ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,383.32
15.216.0055,"Flask Round Bottom, Three Necks Parallel, Cap.1000ml, CS 29/32, SS 24/29",Non Volumetric Glassware,1,355.49
15.216.0060,"Flask Round Bottom, Three Necks Parallel, Cap.1000ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,383.32
15.216.0062,"Flask Round Bottom, Three Necks Parallel, Cap.1000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,400.00
15.216.0065,"Flask Round Bottom, Three Necks Parallel, Cap.2000ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,555.12
15.216.0070,"Flask Round Bottom, Three Necks Parallel, Cap.2000ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,568.16
15.216.0075,"Flask Round Bottom, Three Necks Parallel, Cap.2000ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,595.99
15.216.0080,"Flask Round Bottom, Three Necks Parallel, Cap.2000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,569.59
15.216.0085,"Flask Round Bottom, Three Necks Parallel, Cap.2000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,637.46
15.216.0090,"Flask Round Bottom, Three Necks Parallel, Cap.2000ml, CS 45/40, SS 29/32",Non Volumetric Glassware,1,0.00
15.216.0095,"Flask Round Bottom, Three Necks Parallel, Cap.3000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,1543.96
15.216.0100,"Flask Round Bottom, Three Necks Parallel, Cap.3000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,1543.96
15.216.0105,"Flask Round Bottom, Three Necks Parallel, Cap.5000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,2146.92
15.216.0110,"Flask Round Bottom, Three Necks Parallel, Cap.5000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,2146.92
15.216.0165,"Flask Round Bottom, Three Necks Parallel, Cap.10000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,3429.05
15.216.0210,"Flask Round Bottom, Three Necks Parallel, Cap.20000ml, CS 55/44, SS 24/29",Non Volumetric Glassware,1,6922.54
15.217.0005,"Round Bottom Flask, Four Necks (Parallel), Cap.50ml, CS 24/29, SS 24/29",Non Volumetric Glassware,1,218.47
15.217.0010,"Round Bottom Flask, Four Necks (Parallel), Cap.100ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,202.17
15.217.0015,"Round Bottom Flask, Four Necks (Parallel), Cap.100ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,207.33
15.217.0020,"Round Bottom Flask, Four Necks (Parallel), Cap.250ml, CS 19/26, SS 19/26",Non Volumetric Glassware,1,258.84
15.217.0025,"Round Bottom Flask, Four Necks (Parallel), Cap.250ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,255.06
15.217.0030,"Round Bottom Flask, Four Necks (Parallel), Cap.250ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,260.22
15.217.0035,"Round Bottom Flask, Four Necks (Parallel), Cap.250ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,255.06
15.217.0040,"Round Bottom Flask, Four Necks (Parallel), Cap.250ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,300.36
15.217.0045,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 19/26, SS 19/26",Non Volumetric Glassware,1,314.45
15.217.0050,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,317.73
15.217.0055,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,322.88
15.217.0065,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 24/29, SS 24/29",Non Volumetric Glassware,1,339.04
15.217.0070,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,317.73
15.217.0075,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,322.88
15.217.0080,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,363.03
15.217.0085,"Round Bottom Flask, Four Necks (Parallel), Cap.500ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,339.04
15.217.0090,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,411.83
15.217.0095,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,416.99
15.217.0100,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 24/29, SS 24/29",Non Volumetric Glassware,1,433.13
15.217.0105,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,413.20
15.217.0110,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,418.36
15.217.0115,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 29/32, SS 24/29",Non Volumetric Glassware,1,434.51
15.217.0120,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,458.51
15.217.0125,"Round Bottom Flask, Four Necks (Parallel), Cap.1000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,434.51
15.217.0130,"Round Bottom Flask, Four Necks (Parallel), Cap.2000ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,602.24
15.217.0135,"Round Bottom Flask, Four Necks (Parallel), Cap.2000ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,607.40
15.217.0140,"Round Bottom Flask, Four Necks (Parallel), Cap.2000ml, CS 29/32, SS 19/26",Non Volumetric Glassware,1,619.93
15.217.0145,"Round Bottom Flask, Four Necks (Parallel), Cap.2000ml, CS 29/32, SS 29/32",Non Volumetric Glassware,1,660.07
15.217.0150,"Round Bottom Flask, Four Necks (Parallel), Cap.2000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,621.30
15.217.0155,"Round Bottom Flask, Four Necks (Parallel), Cap.2000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,637.46
15.217.0160,"Round Bottom Flask, Four Necks (Parallel), Cap.3000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,1875.13
15.217.0165,"Round Bottom Flask, Four Necks (Parallel), Cap.3000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,1875.13
15.217.0170,"Round Bottom Flask, Four Necks (Parallel), Cap.5000ml, CS 34/35, SS 19/26",Non Volumetric Glassware,1,2323.83
15.217.0175,"Round Bottom Flask, Four Necks (Parallel), Cap.5000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,2323.83
15.217.0180,"Round Bottom Flask, Four Necks (Parallel), Cap.10000ml, CS 34/35, SS 24/29",Non Volumetric Glassware,1,3925.43
15.217.0185,"Round Bottom Flask, Four Necks (Parallel), Cap.10000ml, CS 45/40, SS 24/29",Non Volumetric Glassware,1,3925.43
15.217.0190,"Round Bottom Flask, Four Necks (Parallel), Cap.10000ml, CS 55/44, SS 24/29",Non Volumetric Glassware,1,3925.43
15.217.0195,"Round Bottom Flask, Four Necks (Parallel), Cap.20000ml, CS 55/44, SS 24/29",Non Volumetric Glassware,1,0.00
15.218.0005,"Round Bottom Flask, Four Necks (At An Angle), Cap.50ml, CS 24/29, SS 24/29",Non Volumetric Glassware,1,226.60
15.218.0010,"Round Bottom Flask, Four Necks (At An Angle), Cap.100ml, CS 14/23, SS 14/23",Non Volumetric Glassware,1,209.23
15.218.0015,"Round Bottom Flask, Four Necks (At An Angle), Cap.100ml, CS 19/26, SS 14/23",Non Volumetric Glassware,1,209.23
15.218.0020,"Round Bottom Flask, Four Necks (At An Angle), Cap.100ml, CS 24/29, SS 14/23",Non Volumetric Glassware,1,209.23
15.218.0025,"Round Bottom Flask, Four Necks (At An Angle), Cap.100ml, CS 24/29, SS 19/26",Non Volumetric Glassware,1,214.68
15.218.0030,"Round Bottom Flask, Four Necks (At An Angle), Cap.100ml, CS 29/32, SS 14/23",Non Volumetric Glassware,1,210.68
15.218.0035,"Round Bottom Flask, Four Necks (At An Angle), Cap.250ml, CS 19/26, SS 14/23",Non Volumetric Glassware,1,261.88
